experiment,frame,time,time_abs,holding_space,box_center,box_top,box_bottom,fish_y,progress
free_fall,20,0.3419554000720382,1001561.7956096,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5550724637681159,0.0
free_fall,21,0.3590276000322774,1001561.8126818,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5521739130434783,0.0
free_fall,22,0.3762495000846684,1001561.8299037,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5492753623188406,0.0
free_fall,23,0.3930853999918327,1001561.8467396,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5463768115942029,0.0
free_fall,24,0.4101455000927672,1001561.8637997,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5434782608695652,0.0
free_fall,25,0.4274041000753641,1001561.8810583,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5405797101449276,0.0
free_fall,26,0.4442983000772074,1001561.8979525,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5376811594202898,0.0
free_fall,27,0.46136200008913875,1001561.9150162,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5347826086956522,0.0
free_fall,28,0.47843800007831305,1001561.9320922,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5318840579710145,0.0
free_fall,29,0.4954998000757769,1001561.949154,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5260869565217391,0.008695652173913044
free_fall,30,0.5126029000384733,1001561.9662571,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5217391304347826,0.020289855072463767
free_fall,31,0.5293587000342086,1001561.9830129,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.518840579710145,0.020289855072463767
free_fall,32,0.5465515000978485,1001562.0002057,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5144927536231884,0.0
free_fall,33,0.5634244000539184,1001562.0170786,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5115942028985507,0.0
free_fall,34,0.5805105000035837,1001562.0341647,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.508695652173913,0.0
free_fall,35,0.5976044000126421,1001562.0512586,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5057971014492754,0.0
free_fall,36,0.6149341000709683,1001562.0685883,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5028985507246376,0.0
free_fall,37,0.6320259000640363,1001562.0856801,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5,0.0
free_fall,38,0.6491367000853643,1001562.1027909,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4971014492753623,0.0
free_fall,39,0.6662088000448421,1001562.119863,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4927536231884058,0.0
free_fall,40,0.6832685000263155,1001562.1369227,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.48985507246376814,0.005797101449275362
free_fall,41,0.7004354000091553,1001562.1540896,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.48695652173913045,0.0
free_fall,42,0.7171655000420287,1001562.1708197,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4826086956521739,0.0
free_fall,43,0.7340835999930277,1001562.1877378,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4797101449275362,0.0
free_fall,44,0.7509380000410601,1001562.2045922,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47681159420289854,0.0
free_fall,45,0.7680371000897139,1001562.2216913,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47391304347826085,0.002898550724637681
free_fall,46,0.7850877000018954,1001562.2387419,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47101449275362317,0.0
free_fall,47,0.8018256000941619,1001562.2554798,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4681159420289855,0.0
