phase,time,fish_y,box_center,space_held,progress
fall,1.8928679000819102,0.7057971014492753,0.972463768115942,0,0.0
fall,1.9055952000198886,0.7057971014492753,0.972463768115942,0,0.0
fall,1.923200900084339,0.7028985507246377,0.972463768115942,0,0.0
fall,1.93398050009273,0.7,0.972463768115942,0,0.0
fall,1.9386726000811905,0.7,0.972463768115942,0,0.0
fall,1.9515595000702888,0.6971014492753623,0.972463768115942,0,0.0
fall,1.967766100075096,0.6942028985507246,0.972463768115942,0,0.0
fall,1.9865635000169277,0.691304347826087,0.972463768115942,0,0.0
fall,2.0011519000399858,0.6869565217391305,0.972463768115942,0,0.0
fall,2.0185761000029743,0.6840579710144927,0.972463768115942,0,0.0
fall,2.0345276000443846,0.6811594202898551,0.972463768115942,0,0.0
fall,2.051530900062062,0.6782608695652174,0.972463768115942,0,0.0
fall,2.0676565000321716,0.6753623188405797,0.972463768115942,0,0.0
fall,2.084977600025013,0.672463768115942,0.972463768115942,0,0.0
fall,2.1013719000620767,0.6681159420289855,0.972463768115942,0,0.0
fall,2.1175930000608787,0.6652173913043479,0.972463768115942,0,0.0
fall,2.1344596000853926,0.6623188405797101,0.972463768115942,0,0.0
fall,2.151558200013824,0.6594202898550725,0.972463768115942,0,0.0
fall,2.168207800015807,0.6565217391304348,0.972463768115942,0,0.0
fall,2.184602400055155,0.6536231884057971,0.972463768115942,0,0.0
fall,2.201136299991049,0.6521739130434783,0.972463768115942,0,0.0
fall,2.2176019999897107,0.6492753623188405,0.972463768115942,0,0.0
fall,2.2346843000268564,0.6463768115942029,0.972463768115942,0,0.0
fall,2.2514830000000075,0.6434782608695652,0.972463768115942,0,0.0
fall,2.267577000078745,0.6405797101449275,0.972463768115942,0,0.0
fall,2.284703200100921,0.636231884057971,0.972463768115942,0,0.0
fall,2.301006600027904,0.6333333333333333,0.972463768115942,0,0.0
fall,2.3178456000750884,0.6304347826086957,0.972463768115942,0,0.0
fall,2.334623900009319,0.6275362318840579,0.972463768115942,0,0.0
fall,2.351196700008586,0.6246376811594203,0.972463768115942,0,0.0
fall,2.367675599991344,0.6217391304347826,0.972463768115942,0,0.0
fall,2.3850078000687063,0.618840579710145,0.972463768115942,0,0.0
fall,2.401556199998595,0.6173913043478261,0.972463768115942,0,0.0
fall,2.417662600055337,0.6130434782608696,0.972463768115942,0,0.0
fall,2.434365799999796,0.6115942028985507,0.972463768115942,0,0.0
fall,2.450879600015469,0.6072463768115942,0.972463768115942,0,0.0
fall,2.467614500084892,0.6043478260869565,0.972463768115942,0,0.0
fall,2.4841955000301823,0.6014492753623188,0.972463768115942,0,0.0
fall,2.5014953000936657,0.5985507246376811,0.972463768115942,0,0.0
fall,2.517646300024353,0.5956521739130435,0.972463768115942,0,0.0
fall,2.53426920005586,0.5927536231884057,0.972463768115942,0,0.0
fall,2.5515416000271216,0.5884057971014492,0.972463768115942,0,0.0
fall,2.5674038000870496,0.5855072463768116,0.972463768115942,0,0.0
fall,2.5845564000774175,0.5826086956521739,0.972463768115942,0,0.0
fall,2.600973100052215,0.5811594202898551,0.972463768115942,0,0.0
fall,2.617792500066571,0.5753623188405798,0.972463768115942,0,0.0
fall,2.6345159000484273,0.572463768115942,0.972463768115942,0,0.0
fall,2.652897500083782,0.5710144927536231,0.972463768115942,0,0.0
fall,2.6677296000998467,0.5681159420289855,0.972463768115942,0,0.0
fall,2.684608200099319,0.5652173913043478,0.972463768115942,0,0.0
fall,2.7012037000386044,0.5623188405797102,0.972463768115942,0,0.0
fall,2.7181667000986636,0.5594202898550724,0.972463768115942,0,0.0
fall,2.734702500049025,0.5565217391304348,0.972463768115942,0,0.0
fall,2.7518070000223815,0.553623188405797,0.972463768115942,0,0.0
fall,2.767678900039755,0.5507246376811594,0.972463768115942,0,0.0
fall,2.784462400013581,0.5492753623188406,0.972463768115942,0,0.0
fall,2.8011632000561804,0.5463768115942029,0.972463768115942,0,0.0
fall,2.8178154000779614,0.5434782608695652,0.972463768115942,0,0.0
fall,2.834204300073907,0.5405797101449276,0.972463768115942,0,0.0
fall,2.8509316000854596,0.5362318840579711,0.972463768115942,0,0.0
fall,2.8688127000350505,0.5333333333333333,0.972463768115942,0,0.0
fall,2.8839710000902414,0.5289855072463768,0.972463768115942,0,0.0
fall,2.901122200069949,0.5260869565217391,0.972463768115942,0,0.0
fall,2.9173712000483647,0.5231884057971015,0.972463768115942,0,0.0
fall,2.9343467000871897,0.5202898550724637,0.972463768115942,0,0.0
fall,2.950728900032118,0.5159420289855072,0.972463768115942,0,0.0
fall,2.968478300026618,0.5130434782608696,0.972463768115942,0,0.0
fall,2.984827500069514,0.5115942028985507,0.972463768115942,0,0.0
rise,3.00002284348011e-07,0.6043478260869565,0.9710144927536232,1,0.0
rise,0.011044600047171116,0.6072463768115942,0.9695652173913043,1,0.0
rise,0.026987000019289553,0.6101449275362318,0.9681159420289855,1,0.0
rise,0.04373230005148798,0.6130434782608696,0.9666666666666667,1,0.0
rise,0.05982069997116923,0.6159420289855072,0.963768115942029,1,0.0
rise,0.07687029999215156,0.618840579710145,0.9623188405797101,1,0.0
rise,0.09315980004612356,0.6217391304347826,0.9594202898550724,1,0.0
rise,0.10990789998322725,0.6246376811594203,0.9565217391304348,1,0.0
rise,0.12680860003456473,0.6275362318840579,0.9507246376811593,1,0.0
rise,0.1435712999664247,0.6304347826086957,0.5,1,0.0
rise,0.16010149999056011,0.6333333333333333,0.5,1,0.0
rise,0.17728750000242144,0.636231884057971,0.5,1,0.0
rise,0.19349750003311783,0.6405797101449275,0.5,1,0.0
rise,0.21034630003850907,0.9130434782608695,0.7942028985507246,1,0.0
rise,0.22675819997675717,0.9014492753623189,0.7884057971014493,1,0.0
rise,0.24423499999102205,0.8927536231884058,0.7811594202898551,1,0.0
rise,0.2602626000298187,0.8840579710144928,0.7753623188405797,1,0.0
rise,0.27697740006260574,0.8724637681159421,0.7681159420289855,1,0.0
rise,0.29331470001488924,0.855072463768116,0.7594202898550725,1,0.0
rise,0.3100578000303358,0.8391304347826087,0.7478260869565218,1,0.0
rise,0.32677919999696314,0.6579710144927536,0.7405797101449275,1,0.002898550724637681
rise,0.3432798000285402,0.6492753623188405,0.7304347826086957,1,0.008695652173913044
rise,0.3600252000615001,0.7971014492753623,0.7144927536231884,1,0.011594202898550725
rise,0.37670430005528033,0.6115942028985507,0.6971014492753622,1,0.014492753623188406
rise,0.39388480002526194,0.7608695652173914,0.6782608695652175,1,0.017391304347826087
rise,0.4117512999800965,0.5753623188405798,0.6608695652173913,1,0.02318840579710145
rise,0.42843520001042634,0.7028985507246377,0.6217391304347826,1,0.028985507246376812
rise,0.4421995000448078,0.6942028985507246,0.6072463768115941,1,0.03188405797101449
rise,0.4572993000037968,0.6942028985507246,0.6072463768115941,1,0.03188405797101449
rise,0.47152010002173483,0.6869565217391305,0.5927536231884059,1,0.03188405797101449
rise,0.48878680006600916,0.6869565217391305,0.5782608695652174,1,0.028985507246376812
rise,0.4935589999658987,0.6898550724637681,0.5710144927536231,1,0.02608695652173913
rise,0.5048474000068381,0.6898550724637681,0.5710144927536231,1,0.02608695652173913
rise,0.5215365000767633,0.6927536231884058,0.5492753623188407,1,0.02318840579710145
rise,0.5381457000039518,0.6956521739130435,0.5260869565217392,1,0.017391304347826087
rise,0.5543160000815988,0.6985507246376812,0.5028985507246377,1,0.011594202898550725
rise,0.5710626000072807,0.6985507246376812,0.5028985507246377,1,0.011594202898550725
rise,0.5877487000543624,0.7043478260869566,0.45362318840579713,1,0.0
rise,0.5916682999813929,0.7043478260869566,0.45362318840579713,1,0.0
rise,0.6042340999701992,0.7072463768115942,0.42898550724637685,1,0.0
rise,0.6214623000705615,0.7101449275362319,0.40289855072463765,1,0.0
rise,0.6327822000021115,0.7101449275362319,0.40289855072463765,1,0.0
rise,0.6432748000370339,0.7130434782608696,0.3753623188405797,1,0.0
rise,0.6603432999690995,0.7159420289855073,0.3492753623188406,1,0.0
rise,0.6775327000068501,0.7188405797101449,0.32028985507246377,1,0.0
rise,0.6936861000722274,0.7217391304347827,0.29130434782608694,1,0.0
rise,0.7099400999723002,0.7246376811594203,0.2623188405797101,1,0.0
rise,0.7267096000723541,0.7275362318840579,0.23333333333333334,1,0.0
rise,0.7438699000049382,0.7304347826086957,0.20144927536231882,1,0.0
rise,0.7606540999840945,0.7333333333333333,0.16086956521739132,1,0.0
rise,0.7784632999682799,0.736231884057971,0.12753623188405797,1,0.0
rise,0.7945631999755278,0.7391304347826086,0.09420289855072464,1,0.0
rise,0.8103859999682754,0.7420289855072464,0.06086956521739131,1,0.0
rise,0.8276593000628054,0.744927536231884,0.06086956521739131,1,0.0
rise,0.8436437000054866,0.7478260869565218,0.06086956521739131,1,0.0
rise,0.8605847000144422,0.744927536231884,0.06086956521739131,1,0.0
rise,0.877147400053218,0.7420289855072464,0.06086956521739131,1,0.0
rise,0.8937910000095144,0.7391304347826086,0.06086956521739131,1,0.0
rise,0.9103911999845877,0.736231884057971,0.06086956521739131,1,0.0
rise,0.9272351000690833,0.7333333333333333,0.06086956521739131,1,0.0
rise,0.943565999972634,0.7304347826086957,0.06086956521739131,1,0.0
rise,0.9605271000182256,0.7275362318840579,0.06086956521739131,1,0.0
rise,0.9773430000059307,0.7246376811594203,0.06086956521739131,1,0.0
rise,0.9944065000163391,0.7217391304347827,0.06086956521739131,1,0.0
rise,1.0103227000217885,0.7188405797101449,0.06086956521739131,1,0.0
rise,1.0269241000059992,0.7159420289855073,0.06086956521739131,1,0.0
rise,1.043719100067392,0.7130434782608696,0.06086956521739131,1,0.0
rise,1.06195550004486,0.7101449275362319,0.06086956521739131,1,0.0
rise,1.0785162000684068,0.7072463768115942,0.06086956521739131,1,0.0
rise,1.0941808000206947,0.7043478260869566,0.06086956521739131,1,0.0
rise,1.1103204999817535,0.7014492753623188,0.06086956521739131,1,0.0
rise,1.1276151000056416,0.6985507246376812,0.06086956521739131,1,0.0
rise,1.1437454000115395,0.6956521739130435,0.06086956521739131,1,0.0
rise,1.1603745999746025,0.6927536231884058,0.06086956521739131,1,0.0
rise,1.1771818000124767,0.691304347826087,0.06086956521739131,1,0.0
rise,1.193997499998659,0.6884057971014492,0.06086956521739131,1,0.0
rise,1.2099830000661314,0.6855072463768116,0.06086956521739131,1,0.0
rise,1.227095999987796,0.6826086956521739,0.06086956521739131,1,0.0
rise,1.2440930000739172,0.6797101449275362,0.06086956521739131,1,0.0
rise,1.2603526000166312,0.6768115942028986,0.06086956521739131,1,0.0
rise,1.2769512999802828,0.672463768115942,0.06086956521739131,1,0.0
rise,1.2943098000250757,0.6695652173913044,0.06086956521739131,1,0.0
rise,1.310322800069116,0.6666666666666666,0.06086956521739131,1,0.0
rise,1.3268190000671893,0.663768115942029,0.06086956521739131,1,0.0
rise,1.3451576000079513,0.6608695652173913,0.06086956521739131,1,0.0
rise,1.361171800061129,0.6579710144927536,0.06086956521739131,1,0.0
rise,1.3771561000030488,0.6565217391304348,0.06086956521739131,1,0.0
rise,1.3936112000374123,0.6536231884057971,0.06086956521739131,1,0.0
rise,1.410587300080806,0.6507246376811594,0.06086956521739131,1,0.0
rise,1.4266253999667242,0.6478260869565218,0.06086956521739131,1,0.0
rise,1.4434510000282899,0.644927536231884,0.06086956521739131,1,0.0
rise,1.4601720999926329,0.6420289855072464,0.06086956521739131,1,0.0
rise,1.47659289999865,0.6391304347826087,0.06086956521739131,1,0.0
rise,1.4939090000698343,0.6347826086956522,0.06086956521739131,1,0.0
rise,1.5144285999704152,0.6318840579710145,0.06086956521739131,1,0.0
rise,1.5279161999933422,0.6289855072463768,0.06086956521739131,1,0.0
rise,1.54339110001456,0.6246376811594203,0.06086956521739131,1,0.0
rise,1.5599513000342995,0.6217391304347826,0.06086956521739131,1,0.0
rise,1.5767066000262275,0.618840579710145,0.06086956521739131,1,0.0
rise,1.5951010000426322,0.6159420289855072,0.06086956521739131,1,0.0
rise,1.6112558000022545,0.6130434782608696,0.06086956521739131,1,0.0
rise,1.6286020000698045,0.6101449275362318,0.06086956521739131,1,0.0
rise,1.642948199994862,0.6072463768115942,0.06086956521739131,1,0.0
rise,1.659814800019376,0.6043478260869565,0.06086956521739131,1,0.0
rise,1.6767111000372097,0.6014492753623188,0.06086956521739131,1,0.0
rise,1.6930364000145346,0.5985507246376811,0.06086956521739131,1,0.0
rise,1.7103546999860555,0.5956521739130435,0.06086956521739131,1,0.0
rise,1.7266504999715835,0.5927536231884057,0.06086956521739131,1,0.0
rise,1.7437708000652492,0.5898550724637681,0.06086956521739131,1,0.0
rise,1.7598291999893263,0.5869565217391305,0.06086956521739131,1,0.0
rise,1.7765747000230476,0.5840579710144927,0.06086956521739131,1,0.0
rise,1.7930530000012368,0.5811594202898551,0.06086956521739131,1,0.0
rise,1.8106614999705926,0.5782608695652174,0.06086956521739131,1,0.0
rise,1.826421600067988,0.5753623188405798,0.06086956521739131,1,0.0
rise,1.8432089000707492,0.572463768115942,0.06086956521739131,1,0.0
rise,1.8604602999985218,0.5695652173913044,0.06086956521739131,1,0.0
rise,1.8767703999765217,0.5666666666666667,0.06086956521739131,1,0.0
rise,1.893450599978678,0.563768115942029,0.06086956521739131,1,0.0
rise,1.9099004999734461,0.5608695652173913,0.06086956521739131,1,0.0
rise,1.9267241000197828,0.5565217391304348,0.06086956521739131,1,0.0
rise,1.9435935000656173,0.553623188405797,0.06086956521739131,1,0.0
rise,1.9605956000741571,0.5507246376811594,0.06086956521739131,1,0.0
rise,1.9777774000540376,0.5463768115942029,0.06086956521739131,1,0.0
rise,1.9943103999830782,0.5434782608695652,0.06086956521739131,1,0.0
rise,2.009807200054638,0.5405797101449276,0.06086956521739131,1,0.0
rise,2.0280341000761837,0.5376811594202898,0.06086956521739131,1,0.0
rise,2.043268600013107,0.5347826086956522,0.06086956521739131,1,0.0
rise,2.0598411000100896,0.5318840579710145,0.06086956521739131,1,0.0
rise,2.076712900074199,0.5289855072463768,0.06086956521739131,1,0.0
rise,2.0928543000482023,0.5260869565217391,0.06086956521739131,1,0.0
rise,2.110674800002016,0.5231884057971015,0.06086956521739131,1,0.0
rise,2.126435299986042,0.518840579710145,0.06086956521739131,1,0.0
rise,2.143827600055374,0.5159420289855072,0.06086956521739131,1,0.0
rise,2.1598372000735253,0.5130434782608696,0.06086956521739131,1,0.0
rise,2.1764143999898806,0.5115942028985507,0.06086956521739131,1,0.0
rise,2.1937308000633493,0.508695652173913,0.06086956521739131,1,0.0
rise,2.210257300059311,0.5057971014492754,0.06086956521739131,1,0.0
rise,2.2265192000195384,0.5,0.06086956521739131,1,0.0
rise,2.2437914999900386,0.4971014492753623,0.06086956521739131,1,0.0
rise,2.2598344000289217,0.49420289855072463,0.06086956521739131,1,0.0
rise,2.2766008999897167,0.49130434782608695,0.06086956521739131,1,0.0
rise,2.29380880005192,0.48840579710144927,0.06086956521739131,1,0.0
rise,2.3103198000462726,0.4855072463768116,0.06086956521739131,1,0.0
rise,2.326818300061859,0.4826086956521739,0.06086956521739131,1,0.0
rise,2.3440182000631467,0.4797101449275362,0.06086956521739131,1,0.0
rise,2.3603638000786304,0.47681159420289854,0.06086956521739131,1,0.0
rise,2.3771261000074446,0.47391304347826085,0.06086956521739131,1,0.0
rise,2.3938722000457346,0.47101449275362317,0.06086956521739131,1,0.0
rise,2.410227800020948,0.4681159420289855,0.06086956521739131,1,0.0
rise,2.4270625000353903,0.4652173913043478,0.06086956521739131,1,0.0
rise,2.44420969998464,0.4623188405797101,0.06086956521739131,1,0.0
rise,2.460611999966204,0.45942028985507244,0.06086956521739131,1,0.0
rise,2.476909999968484,0.45652173913043476,0.06086956521739131,1,0.0
rise,2.493557000067085,0.45362318840579713,0.06086956521739131,1,0.0
rise,2.5105693000368774,0.45072463768115945,0.06086956521739131,1,0.0
rise,2.527128400048241,0.44782608695652176,0.06086956521739131,1,0.0
rise,2.544312800047919,0.4449275362318841,0.06231884057971015,1,0.0
rise,2.5615585000487044,0.4420289855072464,0.06376811594202898,1,0.0
rise,2.5775586999952793,0.4391304347826087,0.06666666666666667,1,0.0
rise,2.5939373000292107,0.43623188405797103,0.06956521739130435,1,0.0
rise,2.6121654000598937,0.43333333333333335,0.07391304347826087,1,0.0
rise,2.6269434000132605,0.43043478260869567,0.0782608695652174,1,0.0
rise,2.6441597000230104,0.427536231884058,0.08550724637681159,1,0.0
rise,2.660475500044413,0.4246376811594203,0.0927536231884058,1,0.0
rise,2.676970500033349,0.4217391304347826,0.09999999999999999,1,0.0
rise,2.6945669000269845,0.41884057971014493,0.10869565217391304,1,0.0
rise,2.710422100033611,0.41594202898550725,0.11739130434782609,1,0.0
rise,2.726925599970855,0.41304347826086957,0.12608695652173912,1,0.0
rise,2.7469971000682563,0.4101449275362319,0.13768115942028986,1,0.0
rise,2.760591399972327,0.4072463768115942,0.1492753623188406,1,0.0
rise,2.7771453000605106,0.4043478260869565,0.16086956521739132,1,0.0
rise,2.79331890004687,0.40144927536231884,0.1782608695652174,1,0.0
rise,2.809895300073549,0.39855072463768115,0.19130434782608696,1,0.0
rise,2.8265753000741825,0.3927536231884058,0.21014492753623187,1,0.0
rise,2.843638400081545,0.3898550724637681,0.22753623188405797,1,0.0
rise,2.860010000062175,0.3869565217391304,0.24782608695652175,1,0.0
rise,2.876884700031951,0.3826086956521739,0.2652173913043478,1,0.0
rise,2.893344799987972,0.37971014492753624,0.2855072463768116,1,0.0
rise,2.9102013000519946,0.3884057971014493,0.30289855072463767,1,0.002898550724637681
rise,2.9266469000140205,0.2391304347826087,0.32318840579710145,1,0.008695652173913044
rise,2.9436050000367686,0.2594202898550725,0.34347826086956523,1,0.011594202898550725
rise,2.960518700070679,0.2826086956521739,0.3666666666666667,1,0.014492753623188406
rise,2.976667599985376,0.3130434782608696,0.39565217391304347,1,0.020289855072463767
rise,2.9931271000532433,0.4985507246376812,0.41884057971014493,1,0.02318840579710145
tap,4.00003045797348e-07,0.23333333333333334,0.972463768115942,0,0.0
tap,0.011055900016799569,0.23043478260869565,0.972463768115942,0,0.0
tap,0.026394899934530258,0.22753623188405797,0.972463768115942,0,0.0
tap,0.04384689999278635,0.2246376811594203,0.972463768115942,0,0.0
tap,0.06296949996612966,0.2217391304347826,0.972463768115942,0,0.0
tap,0.07321489998139441,0.21884057971014492,0.972463768115942,0,0.0
tap,0.08742380002513528,0.21594202898550724,0.972463768115942,0,0.0
tap,0.10438789997715503,0.21304347826086956,0.972463768115942,0,0.0
tap,0.12095679994672537,0.21014492753623187,0.972463768115942,0,0.0
tap,0.13691839994862676,0.2072463768115942,0.972463768115942,0,0.0
tap,0.14804240001831204,0.2072463768115942,0.972463768115942,0,0.0
tap,0.1596666999394074,0.20434782608695654,0.972463768115942,0,0.0
tap,0.17619089991785586,0.19855072463768117,0.972463768115942,0,0.0
tap,0.19287289993371814,0.1956521739130435,0.972463768115942,0,0.0
tap,0.20984399993903935,0.1753623188405797,0.9710144927536232,1,0.0
tap,0.32629360002465546,0.17246376811594202,0.9695652173913043,1,0.0
tap,0.34405419998802245,0.16956521739130434,0.9681159420289855,1,0.0
tap,0.3595701999729499,0.16666666666666666,0.9652173913043478,1,0.0
tap,0.3769709999905899,0.16376811594202897,0.963768115942029,1,0.0
tap,0.39348909992258996,0.15797101449275364,0.9594202898550724,1,0.0
tap,0.4104094000067562,0.13768115942028986,0.5,0,0.0
tap,0.5263140000170097,0.13478260869565217,0.5,0,0.0
tap,0.5433192999335006,0.1318840579710145,0.5,0,0.0
tap,0.5596879000077024,0.1289855072463768,0.5,0,0.0
tap,0.5764044999377802,0.12608695652173912,0.7942028985507246,0,0.0
tap,0.5930081999395043,0.12318840579710146,0.7927536231884058,0,0.0
tap,0.6098499000072479,0.12028985507246377,0.7913043478260869,0,0.0
tap,0.6266227000160143,0.09855072463768116,0.5,1,0.0
tap,0.7428966999286786,0.09565217391304348,0.5,1,0.0
tap,0.760063000023365,0.0927536231884058,0.5,1,0.0
tap,0.7763597000157461,0.08985507246376812,0.5,1,0.0
tap,0.7929974999278784,0.08695652173913043,0.5,1,0.0
tap,0.8099072999320924,0.08550724637681159,0.7942028985507246,1,0.0
tap,0.826721900026314,0.8869565217391304,0.7782608695652173,0,0.0
tap,0.9430663000093773,0.8840579710144928,0.7768115942028986,0,0.0
